"","Sex","First.Gen","Financial.Aid","Distance","Quaker","Athlete","Legacy","Num.Visits","Num.Virtual","Percent.Click","Interest.Area"
"4300","M",0,0,433.677749713981,0,0,0,0,0,0.027027027027027,"NatSci"
"4301","F",1,1,81.9685154922345,0,0,0,0,0,0.0142857142857143,"SocSci"
"4302","F",0,0,413.050963543935,0,0,1,0,0,0.043956043956044,"Inter"
"4303","M",0,1,1554.19107341005,0,1,0,0,0,0.02,"SocSci"
"4304","M",0,1,421.617998804461,0,0,0,0,0,0,"SocSci"
"4305","M",0,1,1064.50733102312,0,1,0,0,0,0.0697674418604651,"NatSci"
"4306","F",0,1,821.174382603042,0,0,0,0,0,0.0277777777777778,"SocSci"
"4307","F",1,1,1842.82294613105,0,0,0,0,0,0,"SocSci"
"4308","F",0,1,1872.48329567387,0,1,0,1,0,0.0625,"SocSci"
"4309","F",0,1,830.560076047694,0,1,0,0,0,0,"SocSci"
"4310","M",0,1,1859.72635346278,0,1,0,0,0,0.0294117647058824,"NatSci"
"4311","F",0,1,411.585006264932,0,1,0,0,0,0.333333333333333,"NatSci"
"4312","M",0,0,788.844259345034,0,1,0,1,0,0.0277777777777778,"Undecided"
"4313","M",0,0,147.837232431604,0,1,0,1,0,0,"SocSci"
"4314","F",0,1,63.8737247436483,0,0,0,0,0,0,"NatSci"
"4315","M",1,1,91.7519809319475,0,0,0,0,0,0.114754098360656,"Humanities"
"4316","M",0,1,538.670971212734,0,1,0,1,0,0.181818181818182,"NatSci"
"4317","F",1,1,240.539155364895,0,0,0,0,0,0.172413793103448,"Undecided"
"4318","F",0,1,814.378231626855,0,1,0,0,0,0.0666666666666667,"Undecided"
"4319","M",0,1,244.95323258589,0,1,0,0,0,0.0408163265306122,"NatSci"
"4320","F",1,1,55.179669506886,0,0,0,0,0,0,"Undecided"
"4321","M",0,1,399.774872498134,0,1,0,1,7,0.263636363636364,"NatSci"
"4322","F",0,1,895.515424766927,0,0,0,0,0,0.0101010101010101,"NatSci"
"4323","M",1,1,909.147540319895,0,0,0,0,0,0.111111111111111,"NatSci"
"4324","F",0,0,753.947914295379,0,0,0,0,0,0.0833333333333333,"Inter"
"4325","F",0,1,1960.28185116711,0,1,0,0,0,0.0638297872340425,"SocSci"
"4326","M",0,1,407.16000823009,0,1,0,0,0,0,"NatSci"
"4327","M",0,1,727.595760614479,0,1,0,0,0,0.0769230769230769,"SocSci"
"4328","M",0,1,1185.03071251933,0,0,0,0,0,0.0375,"Arts"
"4329","F",0,1,710.642450582783,0,1,0,2,0,0.304347826086957,"SocSci"
"4330","M",0,1,564.304161367184,0,0,0,0,0,0.0416666666666667,"NatSci"
"4331","F",1,1,209.354035739195,0,0,0,0,0,0.04,"Humanities"
"4332","M",0,1,2017.09083420482,0,0,0,0,0,0.0952380952380952,"SocSci"
"4333","M",0,0,928.88432238856,0,1,0,1,0,0,"NatSci"
"4334","F",1,1,64.4611645649502,0,1,0,0,0,0.0125,"Arts"
"4335","M",0,1,2.58956917143604,0,0,1,0,0,0.0102040816326531,"NatSci"
"4336","F",1,1,47.3939291139913,0,1,0,0,0,0.0227272727272727,"Humanities"
"4337","F",1,1,1.68025929099487,0,0,0,0,0,0.133333333333333,"Inter"
"4338","F",1,1,904.181016151596,0,0,0,0,0,0,"NatSci"
"4339","F",0,0,211.250965909999,0,0,0,0,0,0.0384615384615385,"SocSci"
"4340","M",0,1,1.92110105897191,1,0,0,0,0,0,"NatSci"
"4341","F",0,1,887.07288595011,0,0,0,2,0,0.0380952380952381,"Inter"
"4342","F",0,0,69.3352677996392,0,1,0,1,0,0.0153846153846154,"SocSci"
"4343","M",1,1,73.1113356356784,0,1,0,0,0,0.0606060606060606,"NatSci"
"4344","F",0,1,1.99500564515749,0,0,1,1,0,0.104166666666667,"SocSci"
"4345","F",0,1,418.601369054476,0,0,0,1,0,0.224489795918367,"SocSci"
"4346","M",1,1,39.5937788058646,0,1,0,1,0,0.0533333333333333,"NatSci"
"4347","F",1,1,770.93178607325,0,1,0,0,0,0,"SocSci"
"4348","F",0,1,1917.77194611387,0,0,0,0,0,0,"SocSci"
"4349","F",0,1,426.479095338728,0,0,0,1,0,0.0654205607476635,"Undecided"
"4350","M",1,1,913.339080261491,0,0,0,0,0,0.0136986301369863,"NatSci"
"4351","F",0,1,1045.29392322889,0,0,0,0,0,0.0138888888888889,"Arts"
"4352","M",0,1,64.6136463568032,0,1,0,0,0,0,"Undecided"
"4353","F",0,1,685.10543616078,0,1,0,0,0,0.0222222222222222,"Undecided"
"4354","M",0,1,84.6256529787867,0,1,0,1,0,0,"NatSci"
"4355","F",0,1,190.360429522325,0,0,0,0,0,0.0649350649350649,"Arts"
"4356","F",0,1,279.400112029687,0,1,0,0,0,0.032258064516129,"SocSci"
"4357","F",0,1,62.6059668870264,0,0,0,0,0,0,"SocSci"
"4358","M",0,1,281.9054414151,0,1,0,0,0,0,"NatSci"
"4359","F",0,0,94.5528680178864,0,1,0,0,0,0.025,"NatSci"
"4360","M",1,1,206.23467849914,0,0,0,1,0,0.0212765957446809,"NatSci"
"4361","M",0,1,63.0674827823327,0,1,0,2,0,0.25,"SocSci"
"4362","M",0,0,125.650793989136,0,0,1,2,1,0.0291970802919708,"NatSci"
"4363","F",1,1,1216.84949375755,0,0,0,0,0,0.0099009900990099,"SocSci"
"4364","F",0,1,247.171450286745,0,0,0,0,0,0.0875,"Undecided"
"4365","F",1,1,120.920562712072,0,0,0,0,0,0.0943396226415094,"SocSci"
"4366","M",1,1,908.269575816855,0,0,0,0,0,0.0769230769230769,"NatSci"
"4367","M",0,1,54.6220015392685,0,1,0,1,0,0.0303030303030303,"NatSci"
"4368","F",0,0,23.1647169096108,0,0,0,1,0,0.0805369127516778,"NatSci"
"4369","F",1,1,257.30521156888,0,0,0,0,0,0.0256410256410256,"SocSci"
"4370","M",1,1,73.6072636533644,0,0,0,0,0,0,"Undecided"
"4371","F",1,1,139.215992067413,0,0,0,0,0,0,"NatSci"
"4372","M",1,1,2001.36159110889,0,0,0,0,0,0.115384615384615,"NatSci"
"4373","F",0,1,597.23454413809,0,0,1,1,0,0.0264900662251656,"Undecided"
"4374","F",1,1,195.421910978695,0,0,0,0,0,0,"SocSci"
"4375","M",0,0,1069.67200010835,0,0,0,1,1,0.0125,"Humanities"
"4376","F",1,1,1579.60144559195,0,0,0,0,0,0.0141843971631206,"NatSci"
"4377","M",0,1,1888.7534443764,0,1,0,0,0,0.0666666666666667,"Undecided"
"4378","M",1,1,998.278897021692,0,1,0,0,0,0.0280373831775701,"Undecided"
"4379","F",1,1,610.131970046333,0,0,0,0,0,0,"Inter"
"4380","M",0,1,1871.51195442028,0,1,0,0,0,0.0909090909090909,"NatSci"
"4381","M",0,1,80.3826539870945,0,0,0,0,0,0.0220994475138122,"NatSci"
"4382","M",0,1,68.9534525434105,0,1,0,0,0,0.1,"SocSci"
"4383","F",0,1,560.587807800109,1,0,0,0,0,0.04,"SocSci"
"4384","F",0,0,820.361761952094,0,0,0,0,0,0,"SocSci"
"4385","F",1,1,6.86922194694635,0,0,0,0,0,0.0377358490566038,"Arts"
"4386","F",0,1,719.812999143057,0,0,0,0,0,0.107142857142857,"NatSci"
"4387","M",1,1,70.0303194807,0,0,0,1,0,0,"NatSci"
"4388","F",0,1,471.023911469329,1,0,0,1,0,0.0967741935483871,"NatSci"
"4389","F",0,1,125.770509528042,0,0,0,1,0,0.117647058823529,"SocSci"
"4390","M",0,1,211.988125479633,0,1,0,0,0,0,"Humanities"
"4391","M",0,1,144.458289009586,0,1,0,0,1,0.0136986301369863,"NatSci"
"4392","F",0,0,734.862174971823,1,0,0,0,0,0.0666666666666667,"Inter"
"4393","F",0,1,1044.55668326845,0,1,0,0,0,0,"NatSci"
"4394","F",0,1,126.667774330506,0,0,0,0,0,0.00699300699300699,"NatSci"
"4395","F",0,1,198.180203602325,0,0,0,0,0,0.038961038961039,"Arts"
"4396","F",0,1,195.973062781602,0,1,0,1,0,0.0416666666666667,"NatSci"
"4397","M",0,0,317.930029823384,0,0,0,0,0,0.0217391304347826,"NatSci"
"4398","F",0,0,814.385037243036,0,0,0,1,0,0.12,"SocSci"
"4399","F",0,1,4.33604328904551,0,1,0,0,0,0,"Undecided"
"4400","F",0,1,740.617146866669,0,0,0,0,0,0.0540540540540541,"SocSci"
"4401","F",0,1,179.139149297126,0,0,0,0,1,0.0566037735849057,"Humanities"
"4402","F",0,1,212.109992946431,0,0,0,1,0,0.0476190476190476,"SocSci"
"4403","F",0,1,406.49743343131,0,0,0,0,0,0.0147058823529412,"SocSci"
"4404","F",0,1,1.58448989306801,0,0,0,0,0,0,"Inter"
"4405","M",0,1,802.804948311277,1,0,0,2,0,0.1875,"Arts"
"4406","F",1,1,2007.24603574128,0,0,0,1,0,0.173913043478261,"SocSci"
"4407","F",0,1,97.2046271838099,0,0,0,0,0,0.02,"SocSci"
"4408","F",0,0,176.237700319675,0,0,0,1,0,0.0943396226415094,"Arts"
"4409","F",0,1,181.484637857833,0,0,0,2,0,0.027027027027027,"Humanities"
"4410","M",1,1,402.003056034077,0,1,0,0,1,0.0476190476190476,"Undecided"
"4411","F",0,0,90.8684290752045,0,1,0,1,0,0.0078125,"Arts"
"4412","F",0,1,56.1183602741584,0,0,0,0,0,0.0306748466257669,"NatSci"
"4413","F",0,1,2017.04966653227,0,0,0,0,0,0.0434782608695652,"Inter"
"4414","F",0,1,207.269836035518,0,0,1,0,0,0.0833333333333333,"NatSci"
"4415","M",0,0,49.9070783864639,0,1,0,1,0,0.111111111111111,"Inter"
"4416","F",1,1,68.9185871167568,0,0,0,0,0,0.0882352941176471,"SocSci"
"4417","F",0,1,57.5123717294995,0,1,0,0,1,0.0434782608695652,"NatSci"
"4418","F",1,1,752.161927092921,0,1,0,0,1,0.130434782608696,"SocSci"
"4419","F",0,1,415.389682360873,0,0,0,0,0,0.0714285714285714,"Humanities"
"4420","M",0,1,125.170580511597,0,1,0,0,0,0,"NatSci"
"4421","M",0,0,422.431628394834,0,1,0,1,0,0,"SocSci"
"4422","F",0,1,582.667263634889,0,0,0,1,0,0.304347826086957,"Undecided"
"4423","F",0,1,1836.39077973344,0,1,0,1,1,0.027972027972028,"SocSci"
"4424","F",0,1,53.591430898518,0,1,0,0,0,0.0434782608695652,"NatSci"
"4425","M",0,1,378.774376125374,0,0,1,0,0,0.0151515151515152,"Inter"
"4426","M",0,0,420.287359630197,0,0,0,0,0,0.266666666666667,"SocSci"
"4427","M",0,1,193.491616354091,0,1,0,0,0,0.0238095238095238,"Undecided"
"4428","F",0,0,1061.61627692528,0,0,0,1,0,0.205128205128205,"SocSci"
"4429","F",1,1,106.565850842794,0,0,0,0,0,0.0142857142857143,"Undecided"
"4430","M",1,0,191.676168246806,0,1,0,0,0,0.0256410256410256,"Undecided"
"4431","F",1,1,35.9073902446557,0,1,0,0,0,0.0217391304347826,"SocSci"
"4432","F",0,1,56.9656146352272,0,0,0,1,0,0.0326797385620915,"Inter"
"4433","M",0,0,167.435351619766,0,1,0,0,0,0.0612244897959184,"NatSci"
"4434","F",1,1,72.8211607224477,0,0,0,0,0,0.0317460317460317,"SocSci"
"4435","M",1,1,582.361491860778,0,0,0,0,0,0.029126213592233,"SocSci"
"4436","F",1,1,50.7184192652093,0,0,0,1,0,0.142857142857143,"NatSci"
"4437","M",0,1,313.474033854434,0,0,0,1,0,0.161290322580645,"SocSci"
"4438","F",1,1,422.008968618043,0,0,0,0,0,0.0851063829787234,"NatSci"
"4439","M",1,1,1865.98573825434,0,0,0,0,0,0.0161290322580645,"Arts"
"4440","F",0,1,393.94451477532,0,0,0,1,0,0.157894736842105,"Undecided"
"4441","M",0,1,506.112261160504,0,0,0,0,0,0.352941176470588,"Inter"
"4442","F",1,1,911.06797171778,0,0,0,0,0,0,"Humanities"
"4443","M",0,1,43.5474164715545,0,1,0,1,0,0.0212765957446809,"SocSci"
"4444","F",0,1,1233.20880759366,0,0,0,0,0,0.0256410256410256,"SocSci"
"4445","F",1,1,924.669202181101,0,0,0,0,0,0.05,"SocSci"
"4446","F",0,1,71.8542163189735,0,0,0,0,0,0.032967032967033,"Humanities"
"4447","F",0,1,40.4381680468281,0,1,0,2,0,0.0255102040816327,"SocSci"
"4448","F",0,0,740.357039720542,0,0,0,2,0,0.0491803278688525,"NatSci"
"4449","M",0,1,433.399642794894,0,0,0,0,0,0.096,"NatSci"
"4450","M",1,1,1890.47109719362,0,1,0,0,0,0.0612244897959184,"Undecided"
"4451","M",0,1,1967.13487399753,0,0,0,0,0,0.0198019801980198,"Inter"
"4452","F",1,1,911.85673062163,0,0,0,0,0,0.1,"NatSci"
"4453","F",1,1,2002.42068190864,0,0,0,0,0,0,"NatSci"
"4454","M",1,1,1193.89001221857,0,0,0,0,0,0.0192307692307692,"Inter"
"4455","F",1,1,115.025964407107,0,0,0,0,0,0.0112359550561798,"NatSci"
"4456","F",1,1,72.1318992548246,0,0,0,0,0,0,"Undecided"
"4457","F",0,0,215.610255247632,0,1,0,0,0,0,"SocSci"
"4458","F",0,0,219.865684551198,0,0,0,0,0,0.0232558139534884,"SocSci"
"4459","M",0,1,113.745622889142,0,1,0,0,0,0,"SocSci"
"4460","M",0,1,173.007066811963,0,0,0,0,0,0.0689655172413793,"Inter"
"4461","F",1,1,210.745055724754,0,1,0,0,0,0,"NatSci"
"4462","M",0,1,23.076823783089,0,0,0,1,0,0.0225988700564972,"SocSci"
"4463","F",0,1,634.4817686208,0,0,0,0,0,0.0701754385964912,"NatSci"
"4464","F",1,1,206.081506636143,0,0,0,0,0,0,"Undecided"
"4465","M",0,1,119.979414881336,0,1,0,0,0,0,"SocSci"
"4466","F",0,1,205.679472776108,0,1,0,3,0,0.691176470588235,"NatSci"
"4467","F",0,1,117.95498907018,0,1,0,1,0,0.0684931506849315,"Humanities"
"4468","M",0,1,510.447837776421,0,0,1,1,1,0.0810810810810811,"Undecided"
"4469","M",0,1,382.589342788748,0,0,0,0,0,0,"NatSci"
"4470","F",1,1,2003.43480686709,0,0,0,0,0,0,"SocSci"
"4471","F",1,1,321.731649668356,0,1,0,0,0,0.0217391304347826,"NatSci"
"4472","M",0,1,83.0986766006612,0,1,0,0,0,0.0833333333333333,"Undecided"
"4473","F",0,1,1882.65314411223,0,1,0,0,0,0.0789473684210526,"NatSci"
"4474","M",0,1,87.6800108820416,0,1,0,0,0,0.132075471698113,"NatSci"
"4475","F",0,1,878.354309429669,0,0,0,1,0,0.125,"Inter"
"4476","F",1,1,201.049617412666,0,0,0,0,0,0.0103092783505155,"Undecided"
"4477","M",0,1,158.517151950486,0,0,0,0,0,0.0344827586206897,"Undecided"
"4478","M",0,1,465.012096972186,0,1,0,1,0,0.1875,"Undecided"
"4479","F",0,1,548.276111435709,0,0,0,1,0,0.103448275862069,"Inter"
"4480","F",0,1,733.338347344742,0,0,0,0,0,0.0416666666666667,"Undecided"
"4481","F",0,1,582.125258868775,0,0,0,0,0,0,"SocSci"
"4482","F",0,1,47.7637088058414,0,0,0,0,0,0.0967741935483871,"Humanities"
"4483","F",0,0,301.538035869777,0,0,0,1,0,0.0571428571428571,"Inter"
"4484","F",0,1,41.3093446469877,0,1,0,1,0,0.0142857142857143,"NatSci"
"4485","M",1,1,536.831049484125,0,0,0,0,0,0.0178571428571429,"NatSci"
"4486","M",0,0,735.676636094469,0,1,0,0,0,0.0882352941176471,"NatSci"
"4487","F",1,1,10.1938927930824,0,0,0,0,0,0.0114942528735632,"SocSci"
"4488","F",0,0,66.7185990054136,0,0,0,0,0,0.028169014084507,"SocSci"
"4489","M",0,1,735.044834584294,0,1,0,0,0,0.105263157894737,"SocSci"
"4490","F",0,1,988.905234274445,0,1,0,2,0,0.0909090909090909,"NatSci"
"4491","M",1,1,58.0264070828136,0,1,0,1,0,0.219512195121951,"NatSci"
"4492","M",0,1,481.567794319677,0,0,0,0,1,0,"NatSci"
"4493","M",0,1,73.1020896988934,0,1,0,0,0,0,"NatSci"
"4494","M",0,1,417.115836432005,0,1,0,0,0,0.0303030303030303,"SocSci"
"4495","M",0,0,114.501780725267,0,1,0,1,0,0.025,"Undecided"
"4496","M",0,0,210.865229075792,0,0,0,1,1,0.21969696969697,"SocSci"
"4497","M",0,1,89.1411379332903,0,0,0,0,0,0.00892857142857143,"NatSci"
"4498","F",1,1,2015.95411527432,0,0,0,1,0,0.217391304347826,"Undecided"
"4499","F",1,1,125.994497850556,0,1,0,0,0,0.0172413793103448,"NatSci"
"4500","F",0,1,550.409058139415,0,0,0,0,0,0.0566037735849057,"SocSci"
"4501","F",0,0,213.038150509791,0,0,0,1,0,0.157894736842105,"SocSci"
"4502","F",0,1,25.2557508281057,0,0,0,1,0,0,"Undecided"
"4503","F",0,0,412.602043476516,0,1,1,1,0,0.171428571428571,"NatSci"
"4504","F",1,1,1329.35904453757,0,0,0,0,0,0,"SocSci"
"4505","M",1,1,162.173588176984,0,0,0,0,0,0,"SocSci"
"4506","M",0,0,420.970751777268,0,0,0,0,0,0.0909090909090909,"Inter"
"4507","F",0,1,92.0325732487024,0,0,0,0,0,0,"NatSci"
"4508","M",0,1,230.188834118896,0,1,0,0,0,0.0555555555555556,"NatSci"
"4509","F",0,0,305.359042298746,0,0,0,1,0,0.0689655172413793,"NatSci"
"4510","M",1,1,2.35164327033606,0,1,0,0,0,0,"SocSci"
"4511","M",1,1,400.415706262705,0,1,0,0,0,0.0303030303030303,"NatSci"
"4512","F",0,0,433.424411750281,0,1,0,0,0,0.0294117647058824,"SocSci"
"4513","F",0,1,213.663418121012,0,1,0,0,0,0.025,"SocSci"
"4514","F",1,1,198.945678353167,0,0,0,0,2,0.0757575757575758,"Undecided"
"4515","M",0,1,376.052962009421,0,1,0,1,0,0.0666666666666667,"Undecided"
"4516","F",0,1,35.7668671596827,1,0,1,0,0,0.0363636363636364,"SocSci"
"4517","F",0,1,554.089083520452,0,0,0,1,0,0,"SocSci"
"4518","F",1,1,41.1546286830167,0,0,0,0,0,0,"NatSci"
"4519","F",0,1,201.488105042523,0,1,0,0,0,0.0555555555555556,"SocSci"
"4520","M",1,1,901.257658334013,0,0,0,0,0,0.0652173913043478,"SocSci"
"4521","M",0,1,53.56515965728,0,1,0,1,0,0.0192307692307692,"Undecided"
"4522","F",0,0,205.447981415952,0,0,0,1,0,0.0357142857142857,"NatSci"
"4523","M",0,1,79.412458200307,0,0,0,0,0,0,"Inter"
"4524","F",1,1,72.9966426426847,0,0,0,0,0,0.0119047619047619,"NatSci"
"4525","F",1,1,85.2154684594471,0,0,0,0,0,0.0333333333333333,"NatSci"
"4526","M",0,1,512.584069044515,0,0,0,0,0,0.0434782608695652,"Inter"
"4527","F",0,1,53.2470563415573,0,0,0,1,0,0.0625,"SocSci"
"4528","M",0,0,110.429988567602,0,1,0,1,0,0,"SocSci"
"4529","M",1,1,55.529875997912,0,1,0,1,0,0,"Undecided"
"4530","F",0,1,130.292650491852,0,1,0,1,0,0.0508474576271186,"Humanities"
"4531","M",0,1,115.027411654916,0,1,0,0,0,0.0338983050847458,"NatSci"
"4532","F",1,1,209.990792904389,0,0,0,0,0,0.0136986301369863,"NatSci"
"4533","M",0,1,1966.94572342805,0,1,0,1,0,0.153846153846154,"SocSci"
"4534","F",0,1,64.0235088970733,0,1,0,0,0,0.037037037037037,"NatSci"
"4535","M",0,1,587.120910327699,0,1,0,0,0,0.027027027027027,"Undecided"
"4536","F",1,1,297.632770351177,0,0,0,0,0,0.0689655172413793,"NatSci"
"4537","F",0,1,1948.63921602073,0,1,0,3,0,0.142857142857143,"NatSci"
"4538","F",0,0,703.893261255103,1,1,0,0,0,0.0769230769230769,"SocSci"
"4539","F",1,1,197.772517720301,0,1,0,0,0,0,"Humanities"
"4540","M",0,1,68.4985354118227,0,1,0,1,0,0.0645161290322581,"NatSci"
"4541","M",0,1,47.3544172547388,0,0,0,3,0,0.153846153846154,"SocSci"
"4542","F",0,1,419.780736757048,0,0,0,0,0,0.0208333333333333,"SocSci"
"4543","F",1,1,587.179407958609,0,0,0,1,0,0.166666666666667,"Undecided"
"4544","F",0,1,421.161710562476,0,0,1,2,0,0.04,"Undecided"
"4545","M",0,1,186.565487262793,0,1,0,1,0,0.0135135135135135,"SocSci"
"4546","F",0,1,99.1728942828921,0,0,0,0,0,0.0102040816326531,"SocSci"
"4547","M",0,0,1942.06705535513,0,0,0,0,0,0.0625,"SocSci"
"4548","M",0,1,559.253436502351,0,0,0,1,0,0.0357142857142857,"NatSci"
"4549","M",0,1,923.520877819341,0,1,0,0,0,0,"SocSci"
"4550","M",0,1,74.8344668868944,0,1,0,0,0,0.0952380952380952,"SocSci"
"4551","M",1,1,43.0220315592919,0,1,0,1,0,0.0289855072463768,"SocSci"
"4552","M",0,1,44.2744630242862,0,0,0,0,0,0.0526315789473684,"NatSci"
"4553","F",1,1,28.4994584162535,0,0,0,0,0,0.0461538461538462,"Undecided"
"4554","M",0,1,113.886825320292,0,0,0,0,0,0.285714285714286,"NatSci"
"4555","M",0,1,1846.16267269632,0,1,0,0,0,0.0158730158730159,"NatSci"
"4556","M",0,1,91.6801964254416,0,0,0,0,0,0.0172413793103448,"NatSci"
"4557","M",0,1,40.141527595433,0,0,0,0,0,0,"SocSci"
"4558","F",0,1,424.136012691029,0,1,1,1,0,0.321428571428571,"Humanities"
"4559","M",0,1,43.7009250256833,0,0,0,0,0,0.0789473684210526,"Undecided"
"4560","F",0,1,97.2959984411396,0,0,0,0,0,0.0256410256410256,"Arts"
"4561","M",1,1,913.749001034576,0,0,0,0,0,0,"SocSci"
"4562","M",0,0,55.0568806761603,0,1,0,1,0,0.1,"SocSci"
"4563","F",0,0,57.0966100730363,0,1,0,1,0,0,"SocSci"
"4564","F",0,1,205.664283525953,0,0,0,0,0,0,"SocSci"
"4565","F",0,1,159.475438381136,0,1,0,1,0,0.19047619047619,"Humanities"
"4566","F",1,1,68.2401475103584,0,1,0,0,0,0,"Undecided"
"4567","F",0,1,416.496927152363,0,0,0,0,0,0.0217391304347826,"SocSci"
"4568","M",0,1,79.9272264968944,0,1,0,0,0,0.00602409638554217,"NatSci"
"4569","M",0,0,435.242763266137,0,1,0,0,0,0.0476190476190476,"SocSci"
"4570","M",0,0,137.872740471524,0,0,0,0,0,0.0434782608695652,"NatSci"
"4571","F",0,1,1957.07089624174,0,0,0,0,0,0,"NatSci"
"4572","F",1,1,1874.42487170921,0,0,0,0,0,0.1,"SocSci"
"4573","M",0,1,221.44145075223,0,1,0,0,0,0.0128205128205128,"NatSci"
"4574","M",0,0,661.59626355964,0,1,0,0,0,0,"Undecided"
"4575","F",0,1,1072.01049542339,0,0,1,0,0,0.0277777777777778,"SocSci"
"4576","F",0,1,342.434867874168,0,0,0,0,0,0.08,"Arts"
"4577","F",0,0,13.8044298924045,0,0,0,1,0,0.0606060606060606,"SocSci"
"4578","F",1,1,414.371925610842,0,1,0,1,0,0.0714285714285714,"SocSci"
"4579","M",1,1,185.23396771567,0,0,0,0,0,0,"SocSci"
"4580","M",0,1,205.83759920668,0,0,0,1,0,0.0428571428571429,"Humanities"
"4581","M",0,1,163.670682816084,0,0,0,2,0,0.0232558139534884,"SocSci"
"4582","F",1,1,513.720813434338,0,1,0,0,1,0.285714285714286,"Arts"
"4583","M",0,1,69.6095920297719,0,0,0,0,0,0.01,"NatSci"
"4584","F",0,1,503.629395961555,0,0,0,0,0,0.0333333333333333,"SocSci"
"4585","M",0,1,62.9670357987059,0,0,0,1,0,0,"SocSci"
"4586","F",1,1,238.076117713635,0,0,0,0,0,0.0166666666666667,"NatSci"
"4587","M",0,1,208.018998911632,0,0,0,0,0,0,"Inter"
"4588","F",0,0,1851.35175807245,0,1,0,0,0,0.15625,"Undecided"
"4589","M",0,1,184.555902958464,0,0,0,0,0,0,"NatSci"
"4590","F",0,1,589.543845374689,0,0,0,0,0,0.0810810810810811,"NatSci"
"4591","M",0,0,64.4043205759674,0,0,0,0,0,0,"NatSci"
"4592","F",0,1,25.7032175834669,0,0,0,2,0,0.28,"Inter"
"4593","M",0,1,266.284206773079,0,0,0,0,0,0.0275229357798165,"SocSci"
"4594","M",0,1,39.1167769266561,0,1,0,0,0,0.142857142857143,"SocSci"
"4595","F",1,1,198.379345151644,0,0,0,0,0,0.0123456790123457,"NatSci"
"4596","F",1,1,617.331395489341,0,0,0,0,0,0,"SocSci"
"4597","M",1,1,195.421910978695,0,0,0,0,0,0.0666666666666667,"Humanities"
"4598","F",1,0,76.9981623296472,0,1,0,1,0,0.0298507462686567,"NatSci"
"4599","F",0,1,810.754287873709,0,0,0,0,0,0,"Inter"
"4600","M",0,1,114.247736062967,0,0,0,0,0,0.12,"NatSci"
"4601","F",1,1,99.0754337347995,0,1,0,1,0,0,"Undecided"
"4602","F",0,1,82.9534008964434,0,0,0,1,1,0.0703125,"SocSci"
"4603","M",1,1,116.748703036158,0,1,0,0,0,0.0588235294117647,"SocSci"
"4604","F",0,1,933.042003680953,0,0,0,0,0,0.0123456790123457,"Undecided"
"4605","M",0,1,553.107598404578,0,0,0,1,2,0.04,"Inter"
"4606","F",0,1,516.075582238506,0,1,1,1,0,0.0317460317460317,"Undecided"
"4607","F",1,1,924.599020970926,0,0,0,0,0,0,"SocSci"
"4608","F",1,1,4.22428104874127,0,1,0,1,0,0.297297297297297,"Humanities"
"4609","M",1,1,74.8072940909007,0,0,0,0,0,0.0265486725663717,"NatSci"
"4610","F",0,1,918.203298179916,0,0,0,0,0,0.0689655172413793,"NatSci"
"4611","M",1,1,69.6075019620658,0,0,0,1,0,0.0280373831775701,"NatSci"
"4612","M",0,1,493.787330346195,0,1,0,0,0,0,"Humanities"
"4613","M",1,1,1318.74496166074,0,1,0,0,0,0,"NatSci"
"4614","F",0,1,581.265621400746,0,0,0,0,0,0.0625,"SocSci"
"4615","F",1,1,206.703385004049,0,0,0,0,0,0.0204081632653061,"Humanities"
"4616","F",0,1,1077.18430839746,1,0,0,0,0,0.0131578947368421,"Humanities"
"4617","F",0,1,40.7244241252682,0,1,0,1,0,0.0909090909090909,"NatSci"
"4618","M",1,1,107.220977603002,0,1,0,0,0,0,"SocSci"
"4619","F",1,1,906.647686052551,0,0,0,0,0,0.0481927710843374,"NatSci"
"4620","M",0,0,40.4208794399543,0,1,0,0,0,0,"SocSci"
"4621","F",0,1,228.958586199363,0,1,0,0,0,0,"Undecided"
"4622","M",0,0,193.114947801281,0,0,0,1,0,0.0769230769230769,"SocSci"
"4623","F",1,1,911.718898480532,0,0,0,0,1,0.232558139534884,"Inter"
"4624","F",1,1,62.7217401186341,0,0,0,0,0,0.0410958904109589,"NatSci"
"4625","M",0,1,421.395820798892,0,0,0,0,0,0.0131578947368421,"NatSci"
"4626","F",0,1,508.266087195726,0,0,0,0,0,0.206896551724138,"Inter"
"4627","M",0,1,729.802450713982,0,0,0,1,1,0.0263157894736842,"Inter"
"4628","M",1,1,921.028211026887,0,0,0,0,0,0.0806451612903226,"NatSci"
"4629","M",0,1,57.196757476033,0,0,0,0,0,0,"Inter"
"4630","F",1,1,901.06456598978,0,0,0,1,0,0.25,"NatSci"
"4631","F",1,1,47.6174720486176,0,0,0,0,0,0.15,"SocSci"
"4632","F",0,1,442.320491207299,0,0,0,1,0,0.189655172413793,"NatSci"
"4633","F",1,1,119.455457807187,0,0,0,0,0,0.046875,"Arts"
"4634","F",1,1,75.1766294520019,0,0,0,0,0,0.0208333333333333,"SocSci"
"4635","M",0,1,511.04584104514,0,1,1,0,1,0.106060606060606,"Undecided"
"4636","F",0,1,168.300829057299,0,1,0,0,0,0,"SocSci"
"4637","M",0,1,70.9979841036248,0,1,0,0,0,0,"NatSci"
"4638","F",0,1,70.0254066549318,0,1,0,1,0,0,"SocSci"
"4639","M",0,1,270.89213031551,0,0,0,0,0,0.0606060606060606,"SocSci"
